1787900431.5,-17.42,-12.39,112.0,0.79,0.37,0.25,0.27,0.25,0.30,0.38,0.66,0.65,1.04,0.28,0.21,0.23,0.38,1.47,0.88
1787900434.0,-17.42,-12.39,89.9,0.90,0.79,0.30,0.28,0.27,0.24,0.31,0.59,0.68,0.66,1.03,0.28,0.20,0.20,0.38,1.45
1787900434.5,-17.42,-12.20,90.7,0.89,0.76,0.31,0.26,0.27,0.25,0.28,0.59,0.65,0.65,1.03,0.27,0.24,0.21,0.36,1.44
1787900434.9,-17.40,-11.98,96.5,0.82,0.72,0.41,0.23,0.27,0.26,0.30,0.43,0.73,0.75,1.09,0.26,0.20,0.28,0.33,1.39
1787900435.5,-17.40,-11.71,91.3,0.71,0.71,0.39,0.30,0.24,0.27,0.34,0.46,0.83,0.82,0.38,0.20,0.24,0.26,0.29,1.28
1787900435.9,-17.39,-11.48,89.3,0.64,0.66,0.47,0.32,0.26,0.27,0.38,0.52,0.92,1.49,0.26,0.23,0.26,0.23,1.65,1.21
1787900436.3,-17.38,-11.26,88.8,0.55,0.54,0.46,0.31,0.30,0.27,0.35,0.56,0.99,1.59,0.28,0.28,0.22,0.81,1.50,1.14
1787900436.8,-17.38,-11.22,85.0,0.46,0.48,0.43,0.35,0.28,0.30,0.30,0.55,1.08,1.63,0.34,0.26,0.39,0.81,1.44,1.07
1787900440.3,-17.37,-11.22,45.5,1.26,0.48,0.49,0.46,0.42,0.29,0.29,0.30,0.35,0.64,1.06,0.59,0.33,0.21,0.76,0.78
1787900440.8,-17.25,-11.07,43.9,1.28,0.49,0.49,0.49,0.43,0.32,0.28,0.30,0.35,0.64,1.06,0.57,0.34,0.22,0.75,0.78
1787900441.3,-17.09,-10.91,47.1,1.33,1.00,0.40,0.45,0.51,0.44,0.34,0.38,0.41,0.72,1.12,0.39,0.27,0.23,0.69,0.70
1787900441.7,-16.95,-10.75,47.6,1.27,0.93,0.33,0.41,0.43,0.46,0.41,0.43,0.49,0.81,1.11,0.38,0.20,0.31,0.62,0.64
1787900442.2,-16.79,-10.59,45.8,1.19,0.85,0.30,0.29,0.41,0.51,0.50,0.48,0.55,0.90,1.16,0.22,0.28,0.48,0.55,0.55
1787900442.7,-16.60,-10.42,45.4,1.11,0.80,0.82,0.27,0.35,0.48,0.58,0.52,0.63,0.97,0.26,0.28,0.28,0.53,0.52,0.50
1787900443.1,-16.44,-10.26,47.8,1.00,0.77,0.74,0.34,0.23,0.43,0.58,0.60,0.72,1.06,0.32,0.32,0.44,0.48,0.49,0.42
1787900443.6,-16.42,-10.23,46.7,0.93,0.69,0.70,0.37,0.25,0.26,0.63,0.67,0.83,1.44,0.37,0.35,0.47,0.41,0.36,0.38
1787900444.1,-16.42,-10.23,44.8,0.92,0.69,0.69,0.36,0.25,0.24,0.62,0.68,0.83,1.45,0.37,0.36,0.48,0.43,0.36,0.37
1787900450.9,-16.43,-10.25,232.2,1.02,0.36,0.35,0.44,0.48,0.41,0.35,1.00,0.78,0.62,0.69,0.31,0.20,0.48,0.71,0.77
1787900458.4,-16.42,-10.23,61.3,0.74,0.64,0.67,0.30,0.22,0.68,0.69,0.78,1.09,0.39,0.34,0.46,0.43,0.39,0.35,1.05
1787900458.9,-16.32,-10.07,57.3,0.76,0.64,0.66,0.30,0.24,0.66,0.69,0.79,1.10,0.38,0.32,0.46,0.43,0.39,0.36,1.04
1787900459.3,-16.19,-9.89,59.2,0.70,0.57,0.63,0.31,0.25,0.28,0.77,0.84,1.15,0.46,0.41,0.49,0.43,0.32,0.31,0.97
1787900459.7,-16.07,-9.70,56.4,0.64,0.57,0.58,0.48,0.28,0.27,0.74,0.86,1.19,0.53,0.51,0.56,0.39,0.27,0.28,0.90
1787900460.2,-15.95,-9.51,55.5,0.54,0.42,0.48,0.55,0.31,0.31,0.30,0.92,1.27,0.57,0.58,0.45,0.25,0.22,0.69,0.82
1787900460.7,-15.93,-9.48,54.5,0.45,0.36,0.38,0.49,0.43,0.31,0.37,0.96,1.33,0.64,0.62,0.43,0.23,0.71,0.67,0.66
1787900466.6,-15.93,-9.50,283.1,0.64,0.27,0.20,0.69,0.69,0.64,0.46,0.36,0.40,0.50,0.44,0.33,0.37,1.05,1.44,0.59
1787900467.1,-15.93,-9.50,286.7,0.63,0.26,0.16,0.69,0.68,0.61,0.47,0.35,0.39,0.52,0.46,0.33,0.36,1.04,1.44,0.57
1787900467.6,-15.93,-9.50,282.6,0.62,0.25,0.19,0.67,0.70,0.64,0.47,0.34,0.39,0.50,0.44,0.34,0.37,1.00,1.43,0.58
1787900468.2,-15.93,-9.50,285.8,0.63,0.27,0.20,0.68,0.69,0.62,0.47,0.34,0.39,0.51,0.44,0.33,0.37,1.04,1.43,0.59
1787900470.4,-15.93,-9.50,265.9,0.61,0.54,0.25,0.18,0.63,0.72,0.63,0.43,0.35,0.46,0.52,0.37,0.34,1.04,1.09,0.68
1787900470.8,-15.93,-9.69,267.9,0.61,0.54,0.25,0.19,0.64,0.73,0.61,0.42,0.36,0.43,0.51,0.36,0.31,0.38,1.08,0.69
1787900471.3,-15.94,-9.91,270.6,0.52,0.56,0.23,0.20,0.16,0.73,0.68,0.51,0.42,0.54,0.52,0.32,0.37,0.94,1.05,0.61
1787900471.9,-15.94,-9.95,263.8,0.43,0.49,0.33,0.18,0.17,0.20,0.81,0.59,0.50,0.61,0.55,0.37,0.35,0.90,1.01,0.54
1787900477.9,-15.96,-9.96,56.5,0.74,0.56,0.55,0.66,0.36,0.35,0.83,0.96,1.26,0.47,0.49,0.39,0.27,0.17,0.21,0.82
1787900478.4,-15.85,-9.81,52.2,0.75,0.55,0.54,0.65,0.37,0.34,0.85,0.94,1.26,0.44,0.50,0.37,0.28,0.19,0.21,0.82
1787900478.8,-15.71,-9.63,55.4,0.67,0.50,0.43,0.60,0.54,0.39,0.41,0.96,1.29,0.51,0.56,0.38,0.17,0.15,0.13,0.73
1787900479.2,-15.57,-9.46,47.9,0.60,0.45,0.39,0.52,0.56,0.40,0.42,1.05,1.38,0.56,0.57,0.15,0.13,0.65,0.55,0.68
1787900479.7,-15.42,-9.29,49.2,0.50,0.40,0.34,0.36,0.58,0.50,0.49,1.08,1.44,0.64,0.24,1.16,0.71,0.56,0.50,0.61
1787900480.2,-15.40,-9.26,51.2,0.44,0.30,0.28,0.30,0.50,0.60,0.50,1.17,1.48,0.71,0.42,1.15,0.59,0.52,0.45,0.53
1787900485.3,-15.39,-9.26,156.0,0.62,0.52,0.56,1.26,0.86,0.18,1.93,0.85,0.58,0.44,0.52,0.43,0.30,0.30,0.30,0.34
1787900492.6,-15.37,-9.27,336.6,0.53,0.44,0.54,0.42,0.29,0.29,0.30,0.39,0.59,0.52,0.58,1.33,0.75,0.36,1.37,0.66
1787900493.0,-15.20,-9.35,334.9,0.55,0.42,0.53,0.43,0.28,0.29,0.29,0.38,0.60,0.51,0.58,1.33,0.75,0.37,1.37,0.64
1787900493.5,-15.17,-9.37,337.2,0.47,0.35,0.44,0.49,0.43,0.29,0.33,0.39,0.68,0.58,1.16,1.34,0.20,0.41,1.54,0.68
1787900498.6,-15.18,-9.38,229.1,1.54,0.34,2.99,1.04,0.54,0.44,0.38,0.46,0.41,0.37,0.33,0.36,0.52,0.67,0.59,1.22
1787900502.3,-15.18,-9.37,293.3,1.55,0.70,0.50,0.38,0.42,0.49,0.41,0.30,0.36,0.38,0.69,0.57,1.14,1.35,0.19,0.41
1787900507.6,-15.19,-9.37,184.5,0.56,1.22,1.51,0.28,1.94,1.10,0.52,0.45,0.38,0.46,0.43,0.43,0.32,1.35,0.44,0.67
1787900508.0,-15.38,-9.37,179.3,0.57,1.24,1.51,0.27,1.95,1.10,0.53,0.44,0.38,0.45,0.42,0.41,0.33,0.36,0.42,0.66
1787900508.5,-15.42,-9.37,180.8,0.49,1.11,1.30,0.71,0.18,1.58,0.79,0.57,0.44,0.52,0.44,0.33,0.32,0.33,0.49,0.60
1787900515.1,-15.43,-9.36,332.3,0.60,0.46,0.53,0.47,0.37,0.35,0.34,0.41,0.60,0.51,0.55,1.26,0.79,0.16,1.91,0.82
1787900515.6,-15.26,-9.44,332.8,0.58,0.45,0.52,0.47,0.37,0.34,0.32,0.38,0.61,0.48,0.56,1.25,0.80,0.14,1.91,0.82
1787900516.1,-15.07,-9.55,327.3,0.52,0.40,0.43,0.52,0.46,0.34,0.36,0.42,0.70,0.57,1.11,1.33,0.15,0.34,1.84,0.72
1787900516.6,-14.99,-9.59,331.9,0.41,0.35,0.30,0.44,0.45,0.46,0.44,0.47,0.81,0.65,1.23,0.20,0.29,0.71,1.52,0.63
1787900519.6,-14.99,-9.59,297.9,0.93,0.43,0.36,0.30,0.35,0.49,0.42,0.39,0.46,0.63,0.78,0.68,0.17,0.28,0.32,3.00
1787900520.1,-14.91,-9.76,299.1,0.93,0.41,0.37,0.32,0.33,0.49,0.43,0.36,0.47,0.62,0.76,0.69,0.18,0.27,0.34,2.99
1787900520.5,-14.89,-9.80,295.4,0.85,0.36,0.36,0.29,0.29,0.47,0.48,0.50,0.54,0.78,0.78,0.20,0.24,0.27,0.47,3.00
1787900522.8,-14.89,-9.80,278.6,2.66,0.61,0.36,0.36,0.29,0.31,0.52,0.48,0.47,0.56,0.84,0.70,0.18,0.24,0.27,0.61
1787900523.4,-14.86,-10.03,278.0,2.64,0.60,0.33,0.35,0.31,0.29,0.52,0.49,0.47,0.55,0.83,0.70,0.19,0.26,0.27,0.59
1787900523.8,-14.84,-10.25,272.2,2.64,0.72,0.43,0.29,0.32,0.30,0.46,0.59,0.55,0.64,0.94,0.22,0.23,0.19,0.26,0.53
1787900524.3,-14.83,-10.48,277.1,3.00,0.71,0.42,0.26,0.32,0.32,0.38,0.69,0.64,0.71,0.29,0.23,0.20,0.18,0.30,0.48
1787900524.7,-14.80,-10.70,274.8,2.99,0.69,0.40,0.35,0.24,0.37,0.42,0.77,0.73,0.77,0.30,0.23,0.17,0.23,0.25,0.44
1787900525.2,-14.77,-10.92,274.8,3.00,0.63,0.37,0.32,0.27,0.28,0.42,0.85,0.78,0.87,0.31,0.18,0.21,0.23,0.27,0.57
1787900525.6,-14.75,-11.14,275.9,3.00,0.60,0.37,0.29,0.27,0.27,0.45,0.90,0.86,1.01,0.23,0.25,0.20,0.21,0.29,0.64
1787900526.1,-14.74,-11.41,278.0,3.00,0.58,0.39,0.29,0.28,0.33,0.35,0.71,0.96,0.52,0.28,0.21,0.17,0.21,0.36,0.76
1787900526.6,-14.72,-11.64,273.5,3.00,0.74,0.37,0.30,0.27,0.31,0.39,0.73,1.05,0.57,0.31,0.21,0.20,0.22,0.32,0.71
1787900527.1,-14.71,-11.88,276.3,3.00,0.71,0.36,0.32,0.28,0.31,0.41,0.72,1.14,0.46,0.28,0.22,0.19,0.27,0.28,0.66
1787900527.7,-14.68,-12.22,271.2,2.99,0.65,0.33,0.29,0.30,0.30,0.37,0.57,1.30,0.54,0.27,0.21,0.24,0.22,0.31,0.56
1787900528.2,-14.68,-12.26,278.7,3.00,0.58,0.35,0.25,0.27,0.32,0.38,0.64,1.34,0.58,0.27,0.27,0.20,0.23,0.42,0.69
1787900528.6,-14.68,-12.26,275.1,2.99,0.57,0.35,0.25,0.27,0.33,0.38,0.65,1.32,0.56,0.27,0.28,0.21,0.25,0.41,0.66
1787900529.2,-14.66,-12.50,273.0,2.99,0.58,0.39,0.27,0.27,0.31,0.36,0.64,1.34,0.57,0.27,0.25,0.19,0.25,0.42,0.67
1787900529.7,-14.67,-12.74,271.0,3.00,0.75,0.43,0.26,0.26,0.26,0.40,0.69,1.48,0.56,0.35,0.22,0.25,0.24,0.38,0.61
1787900530.2,-14.67,-12.99,272.7,2.94,0.69,0.38,0.32,0.25,0.28,0.42,0.72,1.60,0.58,0.29,0.24,0.24,0.32,0.32,0.54
1787900530.7,-14.65,-13.23,272.3,2.85,0.90,0.37,0.34,0.26,0.26,0.32,0.59,1.66,0.63,0.32,0.25,0.25,0.27,0.28,0.62
1787900531.1,-14.65,-13.47,268.5,2.74,0.79,0.38,0.28,0.30,0.30,0.35,0.68,1.76,0.55,0.30,0.30,0.25,0.23,0.36,0.56
1787900531.6,-14.65,-13.69,271.0,2.67,0.80,0.45,0.30,0.28,0.31,0.35,0.69,1.84,0.66,0.32,0.31,0.22,0.22,0.31,0.50
1787900532.0,-14.68,-13.91,267.9,2.55,1.03,0.40,0.30,0.26,0.31,0.37,0.57,1.83,0.69,0.38,0.23,0.22,0.24,0.27,0.40
1787900532.5,-14.68,-13.95,267.9,2.50,0.96,0.50,0.35,0.27,0.28,0.41,0.58,1.93,0.59,0.42,0.23,0.23,0.22,0.35,0.34
1787900539.6,-14.68,-13.93,95.0,1.95,0.46,0.24,0.23,0.22,0.23,0.34,0.53,2.47,0.69,0.36,0.32,0.27,0.33,0.44,0.88
1787900540.0,-14.69,-13.75,91.3,1.96,0.45,0.24,0.23,0.21,0.22,0.34,0.55,2.48,0.68,0.35,0.32,0.28,0.34,0.46,0.88
1787900540.4,-14.70,-13.52,92.3,1.89,0.52,0.36,0.17,0.21,0.26,0.28,0.42,2.56,0.74,0.39,0.30,0.28,0.37,0.40,0.80
1787900540.9,-14.70,-13.30,91.2,1.79,0.46,0.29,0.26,0.17,0.23,0.29,0.47,2.65,0.74,0.44,0.29,0.31,0.34,0.38,0.77
1787900541.3,-14.70,-13.08,90.9,1.79,0.58,0.28,0.26,0.23,0.18,0.29,0.53,2.73,0.87,0.44,0.30,0.32,0.32,0.37,0.68
1787900541.9,-14.72,-12.81,92.8,1.63,0.49,0.32,0.23,0.23,0.25,0.24,0.46,2.83,0.94,0.40,0.35,0.32,0.28,0.36,0.62
1787900542.3,-14.73,-12.58,88.9,1.61,0.56,0.30,0.26,0.22,0.29,0.30,0.51,2.93,0.87,0.41,0.34,0.24,0.27,0.43,0.77
1787900542.7,-14.74,-12.36,91.5,1.49,0.67,0.36,0.23,0.19,0.23,0.35,0.54,2.97,0.76,0.44,0.31,0.26,0.27,0.41,0.70
1787900543.3,-14.73,-12.10,90.7,1.40,0.63,0.28,0.28,0.20,0.23,0.35,0.46,3.00,0.82,0.47,0.27,0.24,0.32,0.36,0.62
1787900543.7,-14.73,-11.87,92.0,1.33,0.57,0.28,0.24,0.19,0.22,0.30,0.51,3.00,0.86,0.40,0.28,0.26,0.33,0.35,0.56
1787900544.2,-14.72,-11.62,89.6,1.27,0.53,0.28,0.21,0.24,0.24,0.33,0.60,3.00,0.71,0.36,0.29,0.28,0.28,0.36,0.51
1787900544.7,-14.72,-11.58,90.0,1.16,0.66,0.33,0.23,0.17,0.27,0.29,0.67,3.00,0.74,0.33,0.34,0.28,0.28,0.40,0.68
1787900545.1,-14.72,-11.58,89.8,1.17,0.65,0.32,0.24,0.20,0.27,0.29,0.64,3.00,0.73,0.34,0.32,0.25,0.29,0.40,0.66
1787900545.6,-14.73,-11.39,89.5,1.18,0.65,0.34,0.24,0.19,0.26,0.30,0.64,3.00,0.74,0.35,0.31,0.27,0.28,0.39,0.66
1787900546.0,-14.72,-11.17,87.6,1.08,1.10,0.33,0.24,0.22,0.19,0.35,0.53,3.00,0.81,0.38,0.30,0.25,0.28,0.38,0.58
1787900546.5,-14.72,-10.94,93.0,1.00,1.03,0.31,0.27,0.21,0.23,0.28,0.54,3.00,0.87,0.41,0.29,0.26,0.30,0.31,0.56
1787900546.9,-14.71,-10.72,87.9,0.93,0.95,0.40,0.25,0.26,0.22,0.28,0.52,2.99,0.67,0.42,0.25,0.27,0.26,0.28,0.55
1787900547.3,-14.71,-10.50,93.0,0.86,0.88,0.37,0.23,0.23,0.26,0.32,0.55,3.00,0.70,0.34,0.28,0.26,0.22,0.37,0.48
1787900547.8,-14.70,-10.28,91.6,0.78,0.79,1.05,0.31,0.23,0.28,0.29,0.61,3.00,0.68,0.36,0.32,0.21,0.26,0.32,0.47
1787900548.3,-14.68,-10.01,87.5,0.68,0.69,0.92,0.29,0.28,0.22,0.34,0.51,3.00,0.73,0.36,0.20,0.22,0.28,0.30,0.58
1787900548.8,-14.66,-9.75,87.7,0.57,0.61,0.70,0.92,0.27,0.30,0.29,0.54,2.88,0.79,0.40,0.25,0.23,0.23,0.27,0.53
1787900549.4,-14.66,-9.71,87.9,0.47,0.47,0.59,0.90,0.80,0.33,0.33,0.53,2.37,0.83,0.30,0.28,0.22,0.19,0.25,0.48
1787900556.5,-14.66,-9.73,276.7,3.00,0.57,0.30,0.26,0.21,0.20,0.28,0.53,0.51,0.54,0.61,0.91,0.28,0.32,0.34,0.66
1787900557.0,-14.66,-9.92,272.6,3.00,0.58,0.29,0.26,0.19,0.21,0.29,0.49,0.51,0.52,0.61,0.90,0.29,0.32,0.34,0.66
1787900557.5,-14.65,-10.19,276.8,3.00,0.52,0.25,0.24,0.24,0.23,0.26,0.58,0.62,0.63,0.88,0.83,0.31,0.29,0.40,0.60
1787900558.0,-14.63,-10.44,273.7,3.00,0.58,0.35,0.19,0.24,0.24,0.29,0.62,0.71,0.73,0.99,0.29,0.27,0.26,0.38,0.71
1787900558.5,-14.62,-10.69,272.7,3.00,0.61,0.29,0.26,0.14,0.24,0.31,0.46,0.75,0.81,1.09,0.34,0.25,0.31,0.36,0.65
1787900558.9,-14.62,-10.91,274.5,3.00,0.56,0.29,0.25,0.22,0.18,0.34,0.47,0.86,0.88,0.39,0.25,0.28,0.28,0.35,0.73
1787900559.4,-14.61,-11.13,274.3,3.00,0.53,0.31,0.22,0.24,0.23,0.23,0.49,0.94,0.96,0.43,0.27,0.28,0.27,0.32,0.68
1787900559.8,-14.61,-11.35,271.8,3.00,0.56,0.35,0.23,0.22,0.27,0.27,0.53,0.99,1.03,0.33,0.31,0.26,0.25,0.41,0.80
1787900560.3,-14.61,-11.57,272.2,3.00,0.56,0.34,0.24,0.21,0.23,0.33,0.57,1.07,1.10,0.38,0.28,0.27,0.26,0.37,0.74
1787900560.9,-14.59,-11.89,275.5,2.99,0.66,0.32,0.27,0.24,0.22,0.33,0.44,1.20,1.21,0.40,0.29,0.23,0.32,0.38,0.67
1787900561.4,-14.56,-12.15,277.5,3.00,0.60,0.28,0.25,0.24,0.26,0.30,0.50,1.28,0.55,0.34,0.26,0.29,0.27,0.37,0.80
1787900561.8,-14.55,-12.18,276.5,3.00,0.53,0.26,0.21,0.23,0.28,0.32,0.57,1.31,0.61,0.31,0.31,0.26,0.31,0.47,0.91
1787900562.3,-14.55,-12.18,272.1,3.00,0.53,0.27,0.21,0.21,0.27,0.32,0.58,1.34,0.61,0.32,0.34,0.26,0.31,0.48,0.93
1787900562.7,-14.53,-12.37,272.9,3.00,0.52,0.26,0.22,0.22,0.27,0.34,0.57,1.35,0.58,0.32,0.33,0.24,0.29,0.50,0.92
1787900563.2,-14.51,-12.59,275.2,3.00,0.51,0.31,0.21,0.19,0.22,0.34,0.61,1.45,0.68,0.35,0.31,0.28,0.31,0.44,0.72
1787900563.6,-14.49,-12.81,278.4,2.97,0.46,0.36,0.20,0.20,0.22,0.34,0.61,1.55,0.71,0.41,0.29,0.27,0.35,0.39,0.78
1787900564.0,-14.49,-13.03,272.5,2.90,0.51,0.32,0.23,0.18,0.21,0.29,0.55,1.61,0.63,0.38,0.29,0.28,0.36,0.39,0.73
1787900564.6,-14.47,-13.31,274.7,2.76,0.51,0.29,0.26,0.25,0.21,0.26,0.56,1.71,0.69,0.38,0.29,0.34,0.31,0.44,0.65
1787900565.0,-14.47,-13.53,273.3,2.69,0.47,0.27,0.23,0.24,0.24,0.25,0.60,1.71,0.65,0.41,0.37,0.29,0.30,0.39,0.74
1787900565.5,-14.47,-13.76,271.7,2.59,0.61,0.30,0.22,0.22,0.27,0.29,0.61,1.88,0.69,0.41,0.36,0.27,0.34,0.44,0.70
1787900565.9,-14.46,-13.98,272.2,2.55,0.62,0.32,0.21,0.18,0.23,0.33,0.51,1.96,0.76,0.43,0.28,0.30,0.32,0.43,0.65
1787900566.4,-14.44,-14.20,273.7,2.47,0.58,0.27,0.24,0.20,0.19,0.37,0.50,2.03,0.69,0.50,0.28,0.31,0.33,0.39,0.64
1787900566.8,-14.42,-14.42,276.7,2.37,0.54,0.37,0.25,0.22,0.21,0.30,0.53,2.12,0.70,0.36,0.34,0.27,0.36,0.36,0.77
1787900567.2,-14.41,-14.64,275.3,2.32,0.48,0.31,0.19,0.24,0.22,0.28,0.57,2.15,0.69,0.40,0.29,0.32,0.29,0.41,0.76
1787900567.7,-14.41,-14.68,272.2,2.23,0.57,0.31,0.27,0.18,0.23,0.28,0.62,2.27,0.72,0.42,0.32,0.31,0.27,0.36,0.86
1787900568.1,-14.41,-14.68,272.6,2.22,0.60,0.30,0.29,0.18,0.26,0.29,0.62,2.25,0.74,0.43,0.33,0.30,0.28,0.37,0.84
1787900568.6,-14.41,-14.87,274.9,2.24,0.58,0.33,0.28,0.19,0.24,0.27,0.61,2.26,0.70,0.44,0.35,0.30,0.29,0.38,0.85
1787900569.0,-14.40,-15.09,271.8,2.11,0.61,0.30,0.25,0.24,0.18,0.31,0.63,2.34,0.80,0.43,0.35,0.24,0.31,0.35,0.80
1787900569.5,-14.41,-15.31,269.1,2.05,0.58,0.28,0.25,0.24,0.28,0.26,0.46,2.38,0.80,0.40,0.28,0.28,0.28,0.44,0.74
1787900569.9,-14.42,-15.54,271.3,2.01,0.59,0.32,0.24,0.23,0.25,0.29,0.47,2.41,0.92,0.46,0.28,0.28,0.28,0.41,0.69
1787900570.3,-14.42,-15.75,274.3,1.91,0.57,0.34,0.21,0.21,0.25,0.35,0.53,2.50,0.75,0.36,0.30,0.25,0.30,0.36,0.79
1787900570.9,-14.42,-16.02,270.9,1.84,0.54,0.34,0.25,0.22,0.23,0.33,0.44,2.59,0.78,0.38,0.28,0.26,0.33,0.42,0.75
1787900571.3,-14.41,-16.24,269.1,1.75,0.69,0.33,0.27,0.25,0.22,0.32,0.50,2.68,0.84,0.39,0.25,0.32,0.25,0.41,0.71
1787900571.7,-14.41,-16.46,268.9,1.67,0.61,0.33,0.25,0.27,0.25,0.28,0.58,2.76,0.84,0.37,0.30,0.26,0.30,0.38,0.67
1787900572.3,-14.43,-16.70,266.6,1.61,0.82,0.33,0.22,0.24,0.26,0.29,0.61,2.76,0.83,0.35,0.34,0.26,0.31,0.37,0.61
1787900572.8,-14.43,-17.00,268.9,1.51,0.79,0.43,0.24,0.24,0.26,0.34,0.49,1.85,1.09,0.42,0.26,0.29,0.29,0.34,0.50
1787900573.3,-14.43,-17.04,272.0,1.44,0.70,0.37,0.24,0.24,0.25,0.39,0.58,3.00,0.71,0.34,0.32,0.27,0.27,0.40,1.03
1787900580.4,-14.44,-17.02,94.1,3.00,0.49,0.32,0.24,0.23,0.28,0.39,1.01,1.38,0.66,0.38,0.23,0.26,0.27,0.40,0.84
1787900580.9,-14.45,-16.83,94.7,3.00,0.50,0.30,0.29,0.24,0.27,0.41,1.01,1.40,0.63,0.36,0.25,0.26,0.28,0.41,0.83
1787900581.4,-14.49,-16.56,91.1,2.98,0.47,0.35,0.27,0.27,0.27,0.41,1.14,1.48,0.70,0.29,0.27,0.26,0.30,0.38,0.76
1787900581.9,-14.50,-16.34,94.5,2.92,0.56,0.34,0.24,0.26,0.28,0.32,0.62,1.54,0.77,0.33,0.28,0.27,0.33,0.35,0.69
1787900582.3,-14.52,-16.12,94.9,2.80,0.52,0.29,0.27,0.21,0.29,0.34,0.66,1.64,0.61,0.35,0.28,0.30,0.31,0.41,0.78
1787900582.8,-14.54,-15.89,98.9,2.75,0.45,0.27,0.24,0.26,0.22,0.37,0.69,1.71,0.67,0.34,0.32,0.26,0.29,0.42,0.77
1787900583.2,-14.56,-15.67,95.6,2.67,0.41,0.28,0.19,0.25,0.26,0.41,0.77,1.81,0.54,0.38,0.31,0.25,0.33,0.48,0.75
1787900583.6,-14.58,-15.45,95.9,2.56,0.53,0.28,0.21,0.18,0.30,0.30,0.77,1.87,0.62,0.41,0.28,0.28,0.32,0.42,0.69
1787900584.2,-14.62,-15.18,99.5,2.46,0.58,0.24,0.23,0.18,0.22,0.36,0.61,1.98,0.67,0.43,0.28,0.31,0.37,0.35,0.87
1787900584.6,-14.65,-14.96,96.6,2.41,0.50,0.35,0.19,0.22,0.20,0.29,0.68,2.08,0.63,0.36,0.32,0.30,0.32,0.44,0.85
1787900585.1,-14.67,-14.74,95.6,2.34,0.49,0.30,0.19,0.17,0.23,0.29,0.71,2.17,0.63,0.37,0.31,0.33,0.29,0.42,0.83
1787900585.5,-14.67,-14.70,101.3,2.26,0.41,0.26,0.25,0.19,0.19,0.29,0.58,2.22,0.69,0.42,0.35,0.25,0.36,0.39,0.84
1787900586.1,-14.67,-14.70,92.2,2.25,0.44,0.26,0.23,0.18,0.15,0.28,0.58,2.23,0.71,0.41,0.35,0.25,0.34,0.38,0.83
1787900586.5,-14.68,-14.52,92.3,2.25,0.41,0.25,0.26,0.19,0.18,0.29,0.59,2.21,0.70,0.41,0.34,0.25,0.35,0.41,0.83
1787900586.9,-14.71,-14.29,92.4,2.16,0.60,0.30,0.21,0.26,0.22,0.22,0.44,2.30,0.79,0.46,0.38,0.29,0.33,0.37,0.69
1787900587.4,-14.70,-14.08,88.8,2.12,0.57,0.28,0.25,0.20,0.27,0.25,0.44,2.40,0.84,0.43,0.28,0.32,0.29,0.45,0.69
1787900587.8,-14.70,-13.85,88.4,1.98,0.65,0.30,0.24,0.22,0.21,0.32,0.43,2.45,0.94,0.47,0.34,0.30,0.29,0.43,0.61
1787900588.2,-14.70,-13.63,86.0,1.92,0.57,0.39,0.24,0.22,0.23,0.31,0.40,2.51,0.95,0.37,0.34,0.24,0.31,0.40,0.60
1787900588.7,-14.69,-13.41,89.5,1.85,0.69,0.35,0.26,0.19,0.24,0.28,0.46,2.62,0.81,0.42,0.27,0.27,0.35,0.37,0.70
1787900589.1,-14.69,-13.19,88.8,1.77,0.69,0.30,0.32,0.22,0.20,0.32,0.52,2.70,0.83,0.43,0.26,0.31,0.33,0.33,0.67
1787900589.6,-14.67,-12.96,86.3,1.69,0.56,0.34,0.28,0.26,0.24,0.30,0.56,2.79,0.90,0.36,0.30,0.30,0.28,0.33,0.64
1787900590.2,-14.65,-12.67,82.2,1.55,0.79,0.34,0.26,0.24,0.32,0.29,0.50,2.86,0.96,0.41,0.34,0.24,0.25,0.32,0.54
1787900590.6,-14.62,-12.45,84.2,1.47,0.77,0.38,0.26,0.24,0.26,0.34,0.53,2.50,1.03,0.42,0.31,0.22,0.24,0.33,0.49
1787900591.1,-14.61,-12.20,85.8,1.40,0.93,0.36,0.28,0.24,0.23,0.38,0.49,2.60,0.78,0.44,0.31,0.22,0.24,0.34,0.48
1787900591.6,-14.61,-12.15,89.2,1.32,1.38,0.40,0.29,0.26,0.27,0.33,0.51,2.12,0.85,0.42,0.27,0.23,0.27,0.30,0.54
1787900598.8,-14.60,-12.17,275.4,2.98,0.57,0.28,0.23,0.24,0.27,0.30,0.57,1.39,0.60,0.34,0.29,0.23,0.28,0.46,0.54
1787900599.2,-14.60,-12.36,272.4,2.99,0.59,0.28,0.23,0.21,0.28,0.32,0.57,1.40,0.60,0.34,0.31,0.26,0.29,0.46,0.72
1787900599.7,-14.61,-12.58,269.7,3.00,0.67,0.41,0.24,0.19,0.26,0.34,0.61,1.42,0.69,0.33,0.28,0.28,0.27,0.42,0.64
1787900600.1,-14.61,-12.81,269.6,2.99,0.71,0.40,0.24,0.20,0.21,0.35,0.51,1.47,0.73,0.39,0.25,0.25,0.28,0.36,0.61
1787900600.5,-14.61,-13.02,270.2,2.88,0.89,0.37,0.33,0.24,0.22,0.29,0.51,1.54,0.80,0.44,0.29,0.27,0.32,0.33,0.54
