951.0,-2108.9,0.19
967.8,-2111.2,0.194
984.1,-2113.6,0.194
1001.9,-2116.7,0.188
1019.5,-2120.3,0.197
1037.9,-2125.0,0.186
1055.1,-2130.2,0.194
1075.8,-2137.7,0.198
1093.8,-2145.0,0.205
1112.0,-2152.1,0.192
1134.2,-2162.3,0.191
1149.7,-2169.3,0.212
1168.1,-2178.5,0.194
1183.8,-2187.1,0.204
1189.4,-2191.5,0.185
1192.7,-2166.8,0.192
1196.3,-2140.5,0.201
1201.5,-2114.5,0.204
1205.1,-2089.8,0.188
1209.5,-2063.2,0.224
1214.1,-2037.6,0.21
1218.2,-2011.9,0.214
1223.4,-1986.5,0.226
1228.2,-1959.9,0.235
1233.4,-1935.5,0.22
1239.0,-1911.1,0.23
1244.6,-1885.7,0.22
1248.9,-1861.1,0.235
1254.0,-1834.1,0.232
1257.9,-1809.9,0.227
1262.9,-1783.4,0.229
1268.1,-1759.5,0.247
1273.5,-1734.0,0.243
1278.1,-1708.5,0.245
1282.9,-1681.9,0.249
1287.1,-1657.8,0.249
1291.9,-1633.3,0.248
1297.5,-1606.8,0.238
1302.4,-1580.3,0.273
1307.6,-1555.3,0.272
1312.6,-1529.3,0.261
1317.3,-1504.8,0.272
1321.3,-1479.1,0.271
1326.3,-1453.6,0.27
1331.0,-1429.0,0.287
1335.5,-1403.0,0.281
1340.2,-1376.4,0.261
1344.8,-1351.8,0.289
1348.3,-1327.1,0.292
1353.2,-1300.5,0.299
1358.3,-1275.1,0.303
1363.3,-1250.1,0.294
1369.1,-1224.2,0.296
1374.3,-1200.3,0.308
1378.3,-1173.1,0.296
1382.6,-1148.0,0.332
1387.1,-1122.4,0.327
1391.7,-1097.3,0.309
1396.1,-1070.6,0.337
1400.0,-1046.5,0.329
1404.4,-1019.8,0.339
1408.6,-994.2,0.324
1412.6,-968.5,0.335
1416.7,-943.4,0.351
1421.8,-917.9,0.364
1426.5,-892.3,0.354
1430.8,-866.7,0.362
1434.4,-842.5,0.343
1439.5,-816.5,0.375
1444.3,-791.5,0.368
1449.4,-764.0,0.361
1453.4,-737.8,0.374
1458.1,-713.2,0.371
1461.9,-686.5,0.375
1465.4,-661.8,0.401
1470.6,-635.3,0.378
1474.7,-610.1,0.389
1478.3,-585.9,0.395
1482.8,-560.3,0.404
1487.3,-534.7,0.4
1491.0,-509.0,0.395
1496.0,-482.4,0.403
1499.9,-455.7,0.41
1504.1,-429.6,0.406
1508.3,-404.0,0.41
1512.1,-377.8,0.421
1515.7,-353.0,0.42
1515.8,-352.0,0.425
1515.7,-352.5,0.427
1515.8,-352.0,0.423
1547.5,-365.0,0.412
1532.0,-351.4,0.415
1531.5,-350.5,0.422
1536.0,-337.8,0.426
1489.6,-301.2,0.412
1488.5,-325.6,0.414
1486.7,-301.2,0.405
1485.9,-275.7,0.414
1485.3,-248.7,0.425
1483.8,-221.8,0.415
1483.9,-194.3,0.426
1484.3,-169.3,0.428
1485.0,-168.7,0.422
1481.8,-141.9,0.414
1479.3,-117.5,0.429
1476.5,-91.2,0.42
1475.8,-64.2,0.441
1475.1,-37.7,0.424
1474.6,-13.2,0.425
1474.6,12.8,0.427
1474.9,39.2,0.435
1476.2,63.7,0.423
1478.8,89.1,0.434
1480.2,116.5,0.446
1481.0,143.5,0.429
1482.7,172.9,0.429
1483.0,198.9,0.439
1484.4,223.4,0.437
1486.3,250.3,0.441
1489.8,275.1,0.424
1492.4,302.9,0.442
1496.2,329.2,0.431
1516.2,330.2,0.433
1516.7,330.1,0.449
1515.4,330.7,0.453
1516.8,330.1,0.442
1516.3,330.3,0.44
1516.7,330.1,0.435
1516.3,330.3,0.443
1516.3,330.3,0.441
1517.2,329.9,0.441
1516.3,330.3,0.445
1516.3,330.3,0.448
1516.3,330.3,0.44
1517.2,329.9,0.439
1516.3,330.3,0.46
