68,0.613,0.615
68,0.608,0.613
68,0.607,0.610
69,0.606,0.609
69,0.595,0.604
69,0.595,0.601
69,0.601,0.601
69,0.595,0.599
69,0.603,0.600
69,0.594,0.598
69,0.599,0.599
70,0.603,0.600
70,0.594,0.598
70,0.581,0.592
70,0.589,0.591
70,0.577,0.586
70,0.591,0.588
70,0.583,0.586
71,0.572,0.581
71,0.570,0.577
71,0.579,0.578
71,0.583,0.580
71,0.569,0.576
71,0.577,0.577
71,0.568,0.574
74,0.566,0.571
74,0.574,0.572
74,0.571,0.572
74,0.579,0.574
74,0.583,0.577
75,0.581,0.578
75,0.591,0.583
75,0.586,0.584
75,0.581,0.583
75,0.595,0.587
75,0.591,0.589
75,0.593,0.590
75,0.600,0.594
75,0.610,0.599
76,0.607,0.602
76,0.611,0.605
76,0.621,0.611
77,0.612,0.611
77,0.619,0.614
77,0.614,0.614
77,0.633,0.620
77,0.626,0.622
77,0.619,0.621
77,0.632,0.625
78,0.629,0.626
78,0.641,0.631
78,0.647,0.637
78,0.642,0.639
79,0.641,0.641
81,0.649,0.644
81,0.639,0.642
81,0.637,0.641
81,0.655,0.646
81,0.656,0.649
81,0.651,0.650
81,0.653,0.651
82,0.663,0.655
82,0.657,0.656
82,0.666,0.659
82,0.657,0.658
82,0.658,0.658
83,0.673,0.663
84,0.661,0.662
84,0.668,0.664
84,0.662,0.664
84,0.662,0.663
84,0.661,0.662
84,0.663,0.662
84,0.657,0.661
84,0.671,0.664
85,0.659,0.662
85,0.657,0.660
85,0.649,0.656
85,0.637,0.649
85,0.633,0.644
85,0.639,0.642
85,0.626,0.636
85,0.626,0.633
86,0.613,0.626
86,0.617,0.623
87,0.566,0.603
87,0.571,0.592
87,0.561,0.581
87,0.566,0.576
88,0.561,0.571
88,0.553,0.565
88,0.551,0.560
88,0.544,0.554
88,0.558,0.556
88,0.564,0.558
88,0.562,0.560
88,0.569,0.563
88,0.575,0.567
89,0.571,0.568
89,0.579,0.572
89,0.577,0.574
89,0.581,0.576
90,0.577,0.577
90,0.581,0.578
90,0.585,0.581
90,0.593,0.585
90,0.595,0.589
90,0.589,0.589
90,0.595,0.591
