28.2 83.0 0.551 [2.091, 0.652, 0.343, 0.173, 0.168, 0.165, 0.239, 0.329, 0.904, 0.95, 0.469, 0.353, 0.264, 0.29, 0.399, 0.619]
28.7 80.5 0.555 [2.092, 0.651, 0.312, 0.17, 0.16, 0.191, 0.268, 0.326, 0.892, 0.925, 0.483, 0.381, 0.278, 0.295, 0.396, 0.609]
29.3 88.9 0.546 [2.102, 0.656, 0.32, 0.188, 0.171, 0.179, 0.254, 0.316, 0.914, 0.922, 0.482, 0.358, 0.275, 0.279, 0.396, 0.631]
29.8 82.5 0.535 [2.084, 0.657, 0.323, 0.189, 0.164, 0.188, 0.269, 0.324, 0.876, 0.935, 0.486, 0.382, 0.286, 0.28, 0.397, 0.617]
30.4 82.8 0.543 [2.097, 0.642, 0.322, 0.171, 0.155, 0.179, 0.249, 0.31, 0.892, 0.969, 0.478, 0.38, 0.277, 0.281, 0.411, 0.627]
30.9 81.4 0.535 [2.096, 0.634, 0.294, 0.173, 0.179, 0.193, 0.256, 0.323, 0.882, 0.94, 0.488, 0.37, 0.285, 0.294, 0.396, 0.611]
31.4 78.8 0.536 [2.097, 0.642, 0.321, 0.165, 0.182, 0.177, 0.254, 0.326, 0.904, 0.949, 0.497, 0.371, 0.275, 0.29, 0.392, 0.601]
32.0 83.0 0.553 [2.092, 0.669, 0.32, 0.174, 0.166, 0.167, 0.261, 0.332, 0.902, 0.955, 0.472, 0.362, 0.265, 0.292, 0.397, 0.631]
32.5 82.0 0.556 [2.088, 0.657, 0.327, 0.186, 0.172, 0.169, 0.254, 0.311, 0.894, 0.947, 0.478, 0.368, 0.281, 0.28, 0.39, 0.617]
33.0 82.0 0.552 [2.082, 0.653, 0.334, 0.146, 0.178, 0.197, 0.244, 0.311, 0.91, 0.956, 0.473, 0.357, 0.27, 0.3, 0.397, 0.633]
33.5 80.0 0.522 [2.106, 0.646, 0.328, 0.193, 0.156, 0.156, 0.245, 0.325, 0.897, 0.937, 0.468, 0.385, 0.29, 0.296, 0.401, 0.633]
34.1 81.7 0.536 [2.102, 0.648, 0.313, 0.209, 0.179, 0.17, 0.245, 0.325, 0.888, 0.961, 0.495, 0.38, 0.284, 0.286, 0.386, 0.621]
34.6 82.9 0.546 [2.093, 0.655, 0.327, 0.187, 0.167, 0.177, 0.249, 0.317, 0.898, 0.944, 0.467, 0.358, 0.27, 0.283, 0.399, 0.615]
35.1 84.0 0.544 [2.085, 0.66, 0.339, 0.166, 0.16, 0.18, 0.253, 0.311, 0.89, 0.955, 0.486, 0.364, 0.285, 0.289, 0.395, 0.6]
35.7 83.4 0.533 [2.104, 0.645, 0.317, 0.175, 0.162, 0.188, 0.256, 0.303, 0.896, 0.947, 0.482, 0.369, 0.252, 0.292, 0.403, 0.613]
36.2 83.1 0.554 [2.081, 0.647, 0.328, 0.173, 0.161, 0.163, 0.258, 0.32, 0.908, 0.955, 0.489, 0.375, 0.285, 0.277, 0.399, 0.625]
36.7 85.0 0.554 [2.091, 0.643, 0.323, 0.175, 0.18, 0.191, 0.253, 0.326, 0.897, 0.95, 0.483, 0.368, 0.282, 0.292, 0.402, 0.621]
37.2 87.5 0.54 [2.09, 0.648, 0.324, 0.163, 0.162, 0.19, 0.258, 0.326, 0.886, 0.944, 0.501, 0.365, 0.283, 0.27, 0.392, 0.618]
37.8 84.9 0.559 [2.08, 0.648, 0.314, 0.17, 0.172, 0.206, 0.259, 0.314, 0.879, 0.944, 0.476, 0.366, 0.282, 0.302, 0.386, 0.614]
38.3 84.2 0.542 [2.093, 0.646, 0.344, 0.177, 0.161, 0.174, 0.256, 0.32, 0.897, 0.963, 0.473, 0.371, 0.269, 0.297, 0.408, 0.619]
38.8 83.7 0.542 [2.083, 0.654, 0.323, 0.173, 0.158, 0.173, 0.247, 0.335, 0.905, 0.956, 0.471, 0.357, 0.274, 0.272, 0.379, 0.604]
