0.06,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.06,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,-0.022,-0.027,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,-0.022,-0.027,0,70,REV,0.09,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.07,394019,0.001,-0.000,359.9,4.1,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.08,394019,0.001,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.08,394019,0.001,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.08,394019,0.001,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.08,394019,0.001,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,-0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.09,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
0.10,394019,0.000,0.000,359.9,5.7,-0.022,-0.027,0,70,REV,0.10,0.13,1.50
