23.99,75,145.5,0.50,0.02,28,4.6200000000000045,FWD,6.00;1.53;0.79;0.62;0.55;0.61;0.75;1.35;6.00;1.34;0.67;0.52;0.48;0.50;0.64;1.12,tick=129179 goal=0 lap=0 last=0.0 best=0.0
24.31,76,140.9,0.48,0.03,28,6.479999999999996,FWD,6.00;1.46;0.79;0.60;0.57;0.61;0.79;1.44;6.00;1.25;0.66;0.49;0.46;0.48;0.64;1.17,tick=129211 goal=0 lap=0 last=0.0 best=0.0
24.63,77,146.8,0.47,0.06,38,5.579999999999998,FWD,6.00;1.36;0.77;0.58;0.57;0.61;0.80;1.55;5.99;1.16;0.63;0.50;0.48;0.49;0.68;1.26,tick=129243 goal=0 lap=0 last=0.0 best=0.0
24.95,78,147.6,0.50,0.06,38,4.080000000000004,FWD,6.00;1.24;0.71;0.56;0.55;0.59;0.81;1.67;5.99;1.10;0.62;0.50;0.48;0.52;0.71;1.41,tick=129275 goal=0 lap=0 last=0.0 best=0.0
25.28,79,148.8,0.52,0.04,28,0.6000000000000005,FWD,5.70;1.10;0.68;0.54;0.51;0.59;0.82;1.73;5.94;1.08;0.66;0.52;0.50;0.57;0.78;1.63,tick=129307 goal=0 lap=0 last=0.0 best=0.0
25.60,80,151.3,0.52,0.06,28,-1.3800000000000012,FWD,5.21;1.01;0.62;0.50;0.49;0.55;0.76;1.69;5.45;1.10;0.67;0.56;0.51;0.59;0.84;1.80,tick=129339 goal=0 lap=0 last=0.0 best=0.0
25.92,81,148.0,0.53,0.01,28,-6.480000000000002,FWD,4.93;0.95;0.57;0.48;0.45;0.51;0.69;1.55;5.96;1.18;0.72;0.57;0.56;0.62;0.88;1.88,tick=129371 goal=0 lap=0 last=0.0 best=0.0
26.24,82,148.4,0.48,-0.07,28,-10.379999999999999,FWD,4.82;0.90;0.54;0.43;0.42;0.47;0.65;1.37;5.99;1.31;0.77;0.61;0.59;0.64;0.91;1.88,tick=129403 goal=0 lap=0 last=0.0 best=0.0
26.56,83,143.1,0.48,-0.08,28,-11.64,FWD,4.86;0.97;0.55;0.44;0.41;0.43;0.57;1.10;-1.00;1.52;0.83;0.63;0.60;0.65;0.87;1.68,tick=129436 goal=0 lap=0 last=0.0 best=0.0
26.88,84,142.4,0.48,-0.12,28,0.0,FWD,4.79;1.13;0.58;0.44;-1.00;0.44;0.56;0.96;5.97;1.78;0.88;0.63;0.60;0.62;0.80;1.41,tick=129468 goal=0 lap=0 last=0.0 best=0.0
27.20,85,140.1,0.49,0.04,38,-9.54,FWD,4.58;1.30;0.64;0.47;0.41;0.45;0.55;0.94;5.82;1.88;0.89;0.65;0.57;0.61;0.75;1.28,tick=129500 goal=0 lap=0 last=0.0 best=0.0
27.52,86,136.1,0.50,-0.05,28,-5.820000000000002,FWD,4.31;1.51;0.67;0.52;0.45;0.45;0.56;0.94;4.46;1.95;0.88;0.64;0.54;0.57;0.72;1.16,tick=129532 goal=0 lap=0 last=0.0 best=0.0
27.84,87,131.7,0.48,-0.06,28,-2.8800000000000026,FWD,4.04;1.94;0.78;0.55;0.47;0.51;0.62;0.96;3.38;2.10;0.86;0.59;0.52;0.53;0.64;1.01,tick=129564 goal=0 lap=0 last=0.0 best=0.0
28.16,88,135.1,0.50,0.02,28,3.360000000000003,FWD,3.77;2.71;0.91;0.62;0.53;0.54;0.64;1.00;3.22;2.10;0.78;0.53;0.47;0.47;0.57;0.86,tick=129596 goal=0 lap=0 last=0.0 best=0.0
28.48,89,135.7,0.49,0.02,28,11.159999999999997,FWD,3.48;2.61;1.00;0.67;0.58;0.59;0.73;1.11;3.60;1.81;0.69;0.47;0.40;0.43;0.48;0.80,tick=129628 goal=0 lap=0 last=0.0 best=0.0
28.80,90,134.0,0.47,0.15,28,16.32,FWD,3.09;2.33;1.01;0.72;0.63;0.66;0.78;1.29;5.24;1.35;0.58;0.42;0.36;0.36;0.48;0.75,tick=129660 goal=0 lap=0 last=0.0 best=0.0
29.12,91,143.1,0.47,0.13,28,17.7,FWD,2.71;1.99;0.95;0.71;0.64;0.67;0.88;1.55;6.00;0.96;0.50;0.38;0.34;0.38;0.47;0.90,tick=129692 goal=0 lap=0 last=0.0 best=0.0
29.44,92,146.3,0.47,0.21,38,-14.519999999999996,FWD,2.29;1.63;0.89;0.69;0.65;0.71;0.97;2.00;6.00;0.76;0.46;0.38;0.36;0.42;0.56;2.66,tick=129724 goal=0 lap=0 last=0.0 best=0.0
29.76,93,148.0,0.00,-0.12,38,-100,FWD,1.95;1.44;0.87;0.65;0.61;0.69;0.94;1.99;5.55;0.81;0.49;0.42;0.38;0.45;0.64;2.32,tick=129756 goal=0 lap=0 last=0.0 best=0.0
