27.2,0.14,0.11,186.6,0.31,0.33,0.47,0.48,0.38,0.43,0.60,1.25,0.39,0.20,0.22,0.50,0.55,0.67,0.96,1.40,0,0
27.3,0.14,0.11,185.5,0.31,0.33,0.48,0.46,0.38,0.49,0.77,1.20,0.38,0.19,0.23,0.57,0.59,0.70,0.99,0.32,0,0
27.5,0.14,0.11,187.3,0.28,0.35,0.49,0.46,0.37,0.44,0.62,1.24,0.41,0.20,0.23,0.52,0.56,0.69,0.96,1.40,0,0
27.7,0.15,0.11,189.0,0.31,0.34,0.48,0.44,-1.00,0.46,0.76,1.19,0.36,0.19,0.22,0.58,0.60,0.70,0.99,0.31,0,0
27.9,0.14,0.11,191.7,0.32,0.35,0.52,0.45,0.38,0.50,0.81,1.17,0.37,0.20,0.22,0.57,0.62,0.71,1.01,0.30,0,0
28.0,0.14,0.11,182.5,0.29,0.33,0.47,0.46,0.40,0.44,0.56,1.15,0.40,0.19,0.20,0.49,0.54,0.67,0.83,1.42,0,0
28.2,0.14,0.11,185.1,0.30,0.34,0.47,0.46,0.40,0.46,0.60,1.24,0.40,0.18,0.23,0.52,0.55,0.67,0.96,1.40,0,0
28.3,0.14,0.11,189.9,0.33,0.35,0.50,0.43,0.40,0.53,0.83,1.18,0.20,0.21,0.26,0.55,0.63,0.72,1.17,0.30,0,0
28.5,0.14,0.11,190.8,0.33,0.33,0.51,0.44,0.39,0.50,0.80,1.15,0.36,0.20,0.22,0.57,0.62,0.71,1.04,0.29,0,0
28.7,0.13,0.11,179.7,0.30,0.35,0.48,-1.00,0.38,0.44,0.58,1.16,0.43,0.20,0.24,0.48,0.55,0.68,0.82,1.43,0,0
28.9,0.14,0.11,181.3,0.27,0.34,0.46,0.47,0.37,0.46,0.57,1.15,0.43,0.20,0.20,0.47,0.55,0.69,0.83,1.42,0,0
29.0,0.14,0.11,193.3,0.33,0.34,0.48,0.44,0.41,0.54,0.84,1.19,0.20,0.20,0.24,0.56,0.64,0.72,1.18,0.29,0,0
29.2,0.14,0.11,191.8,0.30,0.34,0.50,0.44,0.38,0.49,0.79,1.17,0.36,0.21,0.22,0.55,0.62,0.70,1.03,0.30,0,0
29.4,0.14,0.11,181.9,0.29,0.36,0.42,0.45,0.39,0.45,0.56,1.09,1.21,0.17,0.21,0.49,0.51,0.67,0.81,1.47,0,0
29.5,0.14,0.11,183.3,0.27,0.35,0.46,0.46,0.36,0.46,0.58,1.15,0.41,0.19,0.21,0.49,0.54,0.67,0.83,1.43,0,0
29.7,0.14,0.11,190.5,0.30,0.35,0.52,0.44,0.38,0.48,0.80,1.18,0.36,0.20,0.22,0.55,0.63,0.69,1.05,0.32,0,0
29.8,0.14,0.11,187.2,0.30,0.34,0.49,0.46,0.39,0.48,0.76,1.20,0.37,0.21,0.21,0.57,0.59,0.69,1.00,0.30,0,0
30.0,0.14,0.11,185.2,0.30,0.37,0.43,0.47,0.40,0.45,0.57,-1.00,1.23,0.17,0.22,0.46,0.54,0.65,0.82,1.48,0,0
30.1,0.14,0.11,181.0,0.29,0.36,0.47,0.45,0.35,0.45,0.59,1.16,0.40,0.19,0.24,0.47,0.54,0.67,0.84,1.42,0,0
30.3,0.14,0.11,194.2,0.33,0.36,0.51,0.45,0.39,0.49,0.80,1.20,0.36,0.19,0.23,0.55,0.62,0.70,1.01,0.31,0,0
30.4,0.14,0.11,186.3,0.31,0.34,0.49,0.44,0.39,0.51,0.76,1.20,0.39,0.21,0.21,0.60,0.58,0.70,0.99,0.30,0,0
30.6,0.14,0.11,180.2,0.29,0.35,0.43,0.47,0.38,0.43,0.56,1.09,1.22,0.20,0.20,0.48,0.53,0.66,0.81,-1.00,0,0
30.7,0.14,0.11,182.4,0.28,0.34,0.47,0.46,0.38,0.44,0.59,1.15,0.41,0.20,0.23,0.51,0.55,0.67,0.84,1.44,0,0
30.9,0.14,0.11,189.3,0.33,0.34,0.50,0.46,0.38,0.51,0.79,1.16,0.36,0.20,0.23,0.57,0.62,0.71,1.03,0.30,0,0
31.0,0.14,0.11,184.8,0.31,0.34,0.49,0.47,0.37,0.47,0.75,1.20,0.38,0.20,0.23,0.59,0.58,0.70,1.00,0.31,0,0
31.2,0.14,0.11,178.8,0.27,0.36,0.45,0.46,0.35,0.43,0.56,1.09,1.22,0.18,0.22,0.46,0.54,0.70,-1.00,1.48,0,0
31.3,0.14,0.11,180.6,0.29,0.35,0.48,0.45,0.38,0.46,0.58,1.16,0.41,0.18,0.23,0.49,0.55,0.68,0.81,1.41,0,0
31.5,0.14,0.11,191.5,0.33,0.34,0.49,0.44,0.40,-1.00,0.81,1.18,0.36,0.20,0.23,0.58,0.61,0.69,1.05,0.31,0,0
31.6,0.14,0.11,184.2,0.30,0.36,0.51,0.47,0.39,0.48,0.75,1.20,0.39,0.22,0.24,0.57,0.58,0.71,1.00,0.32,0,0
31.8,0.14,0.11,178.7,0.29,0.36,0.45,0.47,0.38,0.44,0.56,1.09,1.21,0.19,0.21,0.46,0.53,0.67,0.82,1.47,0,0
32.0,0.14,0.11,177.5,0.29,0.36,0.43,0.47,0.37,0.46,0.56,1.08,1.20,0.19,0.20,0.48,0.54,0.69,0.83,1.46,0,0
32.1,0.14,0.11,189.7,-1.00,0.34,0.49,0.47,0.37,0.46,0.75,1.22,0.39,0.22,0.22,0.57,0.58,0.67,0.99,0.32,0,0
32.3,0.14,0.11,187.2,0.28,0.35,0.49,0.46,0.40,0.45,0.62,1.24,0.38,0.20,0.24,0.51,0.56,0.69,0.95,1.39,0,0
32.4,0.14,0.11,187.2,0.30,0.33,0.50,0.47,0.38,0.48,0.76,1.21,0.38,0.21,0.21,0.57,0.61,0.69,0.99,0.32,0,0
32.6,0.14,0.11,189.0,0.29,0.35,0.48,0.48,0.37,0.46,0.61,1.25,0.40,0.20,0.22,0.52,0.56,0.70,0.96,1.38,0,0
32.7,0.14,0.11,186.7,0.31,0.35,0.49,0.46,0.38,0.47,0.74,1.21,0.36,0.22,0.21,0.60,0.57,0.68,1.01,0.31,0,0
32.9,0.14,0.11,188.9,0.30,0.35,0.47,0.45,0.39,0.45,0.61,1.25,0.39,0.19,0.24,0.53,0.56,0.67,0.96,1.39,0,0
33.0,0.14,0.11,186.3,0.33,0.34,0.51,0.45,0.38,0.46,0.76,1.21,0.38,-1.00,0.21,0.60,0.59,0.69,1.00,0.31,0,0
33.2,0.14,0.11,183.1,0.29,0.33,0.48,0.47,0.37,0.46,0.61,1.26,0.36,0.20,0.22,0.51,0.56,0.69,0.95,1.40,0,0
33.3,0.14,0.11,191.7,0.33,0.35,0.49,0.46,0.38,0.47,0.76,1.21,0.38,0.20,0.23,0.59,0.59,0.67,1.01,0.32,0,0
33.5,0.14,0.11,188.1,0.29,0.35,0.49,0.46,0.38,0.45,0.60,1.25,0.40,0.18,0.21,0.51,0.56,0.68,0.95,1.41,0,0
33.6,0.14,0.11,189.2,0.30,0.34,0.49,0.46,0.37,0.48,0.76,1.20,0.38,0.21,0.23,0.56,0.56,0.69,1.00,0.32,0,0
33.8,0.14,0.11,182.6,0.29,0.33,0.48,0.47,0.39,0.46,0.60,1.25,0.38,0.20,0.22,0.53,0.55,0.68,0.97,1.39,0,0
34.0,0.14,0.11,183.5,0.29,0.35,0.47,0.45,0.35,0.46,0.62,1.24,0.39,0.19,0.23,0.52,0.57,0.69,0.95,1.39,0,0
34.1,0.14,0.11,192.6,0.35,0.34,0.50,0.43,0.40,0.53,0.84,1.18,0.20,0.20,0.22,0.57,0.63,0.72,1.18,0.28,0,0
34.3,0.14,0.11,192.3,0.32,0.33,0.50,0.44,0.39,0.50,0.78,1.16,0.38,0.21,0.22,0.57,0.60,0.69,1.04,0.31,0,0
34.4,0.14,0.11,183.0,0.28,0.35,0.48,0.47,0.37,0.45,0.57,1.17,0.42,0.21,0.22,0.48,0.55,0.67,0.82,1.42,0,0
34.6,0.14,0.11,185.4,0.30,-1.00,0.49,0.47,0.37,0.44,0.62,1.25,0.41,0.19,0.22,0.51,0.57,0.70,0.94,1.42,0,0
34.7,0.14,0.11,192.9,0.34,0.33,0.48,0.41,0.40,0.53,0.85,1.17,0.21,0.20,0.23,0.57,0.65,0.73,1.17,0.28,0,0
34.9,0.14,0.11,191.0,0.32,0.33,0.52,0.45,0.38,0.52,0.80,1.19,0.36,0.22,0.22,0.58,0.63,0.69,1.03,0.32,0,0
35.0,0.14,0.11,178.5,0.30,0.34,0.46,0.47,0.40,0.45,0.58,1.15,0.40,0.20,0.22,0.50,0.56,0.69,0.81,1.42,0,0
